deformacia,napatie
-5.805015e-09,-0.065994138
8.338845e-06,0.8579235
1.663125e-06,1.2208917
1.0007775e-05,2.2767976
1.6683495e-05,3.6296778
2.507583e-05,5.6095025
4.00962e-05,8.777223
4.844085e-05,10.559066
6.012335e-05,13.066844
6.67991e-05,15.310638
8.01982e-05,17.48845
9.18807e-05,20.293203
0.00010523215,23.262939
0.0001069011,24.054863
0.00012192145,27.354572
0.0001369895,29.895348
0.00015200985,31.941168
0.00015701665,34.316954
0.00016703025,36.461761
0.00017871275,37.748648
0.0001853885,40.718384
0.00021213905,44.678039
0.00022382155,47.878754
0.00024051085,50.485519
0.00024723425,52.366349
0.00026893035,55.270096
0.0002756061,57.942857
0.0002822818,60.021675
0.0002990188,61.803518
0.00030903235,64.608264
0.0003240527,67.083044
0.00033573525,69.920795
0.00034741775,72.23062
0.00035914795,74.40839
0.0003691615,76.71818
0.0003891887,79.58895
0.0003958644,82.82267
0.0004142703,85.29745
0.0004192771,86.18834
0.00042094605,88.30017
0.0004426421,90.412
0.00045432465,93.5137
0.00046772375,96.15347
0.00047273055,97.27536
0.0004877509,100.1791
0.0004927577,102.12594
0.000509447,105.1617
0.0005345285,108.36238
0.0005345285,110.14423
0.000549549,112.52003
0.0005612315,115.32479
0.000571245,117.43655
0.000589651,119.97734
0.0005963265,122.45212
0.000613016,124.76191
0.000618023,126.64274
0.0006364285,128.95253
0.0006447735,131.79033
0.000658125,134.26511
0.0006698075,136.31093
0.000679821,138.45573
0.000694889,140.17157
0.000699896,142.67932
0.0007282675,146.14404
0.0007299365,148.65179
0.0007483425,151.39054
0.000758356,153.60135
0.0007683695,155.28422
0.00078339,158.31998
0.0007934035,160.1348
0.000803465,162.54357
0.000823492,165.48035
0.00082683,167.36118
0.000843519,168.87899
0.000845188,171.05683
0.000865263,173.03664
0.0008702695,175.28042
0.000890297,178.41516
0.000905317,180.72495
0.0009103715,182.63882
0.000927061,184.58566
0.0009354055,187.32441
0.0009587705,189.99715
0.000965494,192.66989
0.000970501,194.1548
0.000993866,196.89355
0.0009988725,198.87336
0.001015562,200.95215
0.001025623,202.503
0.00103063,203.75691
0.001057333,207.38662
0.001060671,209.59743
0.0010807455,211.51123
0.0010857525,212.99614
0.0011041105,215.00892
0.0011107865,216.55977
0.001122469,218.37459
0.001139206,221.31137
0.001157564,223.48914
0.0011725845,225.76596
0.001195997,228.20777
0.0012093485,231.54047
0.001224369,232.86032
0.0012343825,233.32232
0.001244444,234.3782
0.001267809,237.41396
0.001289505,239.59173
0.001306242,241.0436
0.001326269,242.72647
0.0013446275,243.81539
0.001369709,246.38915
0.0014047565,248.402
0.001436514,250.38181
0.0014816225,252.09765
0.0015300695,254.11043
0.001576847,254.67141
0.0016135635,254.63844
0.001628584,255.0674
0.001625246,255.92532
0.001645321,257.9381
0.001667017,259.98392
0.0016954365,262.02974
0.0017388285,263.51465
0.001829046,264.73552
0.001976055,265.36244
0.0022433225,265.7914
0.0026057665,265.42845
0.0029365005,264.50452
0.0037132205,264.14157
0.004834026,265.42845
0.00601,266.71533
0.007149165,269.94905
0.007927555,275.36061
0.008555595,278.56129
0.009041685,281.20106
0.009499355,283.77482
0.00994534,286.11758
0.010347935,288.3944
0.010740465,290.57224
0.01111459,292.51901
0.011472075,294.39991
0.01184959,296.7097
0.012238785,298.72248
0.012604565,300.0424
0.012965385,302.22017
0.01331615,303.80406
0.013670295,305.55287
0.014021055,307.10372
0.01435513,308.78659
0.01470923,310.83241
0.01507172,312.44927
0.015434165,314.06613
0.01578831,315.61698
0.01614575,317.03588
0.01647648,318.42174
0.0168189,319.8076
0.01713628,321.29251
0.01746034,322.67837
0.017792745,324.06423
0.01812348,325.61508
0.018482585,327.26498
0.018818325,328.28789
0.019167465,329.90475
0.01951322,331.02664
0.01986398,332.54452
0.02021646,333.69938
0.02054548,334.75533
0.0208662,336.14119
0.02120027,337.23011
0.021515985,338.58293
0.02186174,339.73786
0.022220895,341.32168
0.022571655,342.37763
0.022935815,343.63154
0.023288245,344.95139
0.02366409,346.30428
0.02403154,347.36016
0.0243957,348.44908
0.02474646,349.34004
0.02509722,350.52794
0.0254497,351.94677
0.025838895,353.06866
0.02620134,353.92658
0.02653541,354.65255
0.026912925,356.23637
0.027288765,357.22631
0.027657935,357.95228
0.028020375,359.04113
0.02840957,360.39402
0.02881884,361.28491
0.02917461,361.97791
0.02954044,362.93481
0.029916235,364.0567
0.030293745,364.84861
0.03066625,365.87152
0.03106212,366.82842
0.031469675,367.91741
0.031877275,368.61027
0.03226647,369.50123
0.03266234,370.35915
0.033081575,371.31605
0.033474105,372.07499
0.03389172,372.93291
0.034299275,373.69185
0.034706875,374.31877
0.03509106,375.14372
0.03550863,376.10062
0.03591451,376.49661
0.036330455,377.48648
0.036727995,377.88247
0.037140605,378.90538
0.0375565,379.49933
0.03798413,380.42326
0.03843679,381.1822
0.03887276,381.74318
0.03931541,382.40307
0.03974466,382.99702
0.040173955,383.42598
0.040598245,384.18492
0.04101915,384.7459
0.04146013,385.60375
0.041891095,386.03271
0.04233541,386.56072
0.0427597,387.15467
0.04320235,387.68261
0.04365167,388.00293
0.04412269,388.48474
0.04458875,388.87555
0.04503307,389.47937
0.045492405,389.89776
0.04593839,390.40806
0.046412795,390.81889
0.04689049,391.41774
0.047353215,392.19565
0.047825905,392.67746
0.04832701,393.21128
0.04879975,393.76113
0.04928078,394.31903
0.04973845,394.9099
0.0502212,395.70279
0.05068055,396.27861
0.0515909,397.58859
0.0534584,398.59848
0.05489155,399.72443
0.05676235,401.45938
0.0585513,402.0429
0.0603119,402.69628
0.06205745,403.5542
0.0637545,404.21416
0.0652428,404.84108
0.0669566,405.60002
0.06815025,406.45794
0.0697087,406.78792
0.0718785,407.34883
0.07458115,407.81083
0.0766307,408.47079
0.0782877,408.86671
0.079168,409.29567
0.0800683,409.65862
0.08105385,410.12062
0.08206105,410.35162
0.08313175,410.74754
0.0842125,410.97854
0.08534165,411.07752
0.08653595,411.27548
0.08773865,411.50648
0.08902985,411.53952
0.09032105,411.47351
0.09166735,411.27548
0.0930437,410.87956
0.09450025,410.51661
0.0959819,410.15359
0.09746015,409.19669
0.09893675,408.14081
0.09943285,406.55692
0.09943285,404.64312
0.09943285,402.03632
0.09943285,398.47262
0.09943285,393.98506
0.09943285,388.34257
0.09943285,380.7202
0.09943285,371.15106
0.09943285,356.30238
0.09943285,190.62407

