deformacia	napatie

2.81457325E-005	-0.00620395003980892
3.1147944E-005	0.0206798328025478
3.33996025E-005	0.0607235071656051
3.45254315E-005	0.199278388734076
3.45254315E-005	0.377688948049363
3.67770905E-005	0.625282941878981
3.6401814E-005	0.940556379378981
3.7527643E-005	1.3816008160828
4.4282619E-005	1.85911698845541
4.65342775E-005	2.47142804538217
4.8598298E-005	3.15179453622611
5.554091E-005	3.92804025676752
5.8543125E-005	4.78907329816879
6.079478E-005	5.72041799363057
7.0176695E-005	6.73034583996815
7.130252E-005	7.7673452428344
8.087207E-005	8.89590017914013
8.6688855E-005	10.0832986664013
9.2880915E-005	11.340632464172
9.982353E-005	12.6272939888535
0.0001114571	13.9395232882166
0.00011483459	15.313040406051
0.00012196484	16.6957693073248
0.00013022092	18.1147815485669
0.000137163535	19.5381180334395
0.000142605045	20.9881503781847
0.00015236223	22.4552906050955
0.00015968012	23.9628503184713
0.00016512163	25.4508583797771
0.00017769339	26.9646223128981
0.000182384345	28.5304617834395
0.000193455	30.0634011743631
0.00020096053	31.6330005971338
0.000211843545	33.2193317078025
0.000218035605	34.8297268113057
0.00022948154	36.4880613057325
0.000232108475	38.0990202030255
0.000241115105	39.7761549562102
0.00025462506	41.4181334593949
0.000263444055	43.0819197850319
0.0002715125	44.7579264530255
0.000278267475	46.4412649283439
0.000286523555	48.14453125
0.00029252798	49.8145203025478
0.000306413205	51.5106439092357
0.00031748386	53.2330861863057
0.00032573994	54.9307125796178
0.00033418366	56.6751492834395
0.00033868698	58.3846188296178
0.00035144638	60.1465416003185
0.00035970246	61.8360867834395
0.00036814618	63.6000746417197
0.000378278645	65.3452627388535
0.000391600955	67.0680832006369
0.000395728995	68.8275577229299
0.00040379744	70.5665455812102
0.000415993925	72.3279060509554
0.000424250005	74.0245919585987
0.000437947595	75.7985419984076
0.00044282619	77.5395999203822
0.0004522081	79.2832852308917
0.00046177765	81.0395650875796
0.00047115956	82.7930284633758
0.00047941564	84.576378383758
0.000491612125	86.3179986066879
0.0005013693	88.1096238057325
0.0005101883	89.8886544585987
0.0005178815	91.6265127388535
0.0005293274	93.3989599920382
0.00053777115	95.1693421576433
0.00054677775	96.9372810509554
0.0005567226	98.7234524283439
0.00056891905	100.487067078025
0.00057567405	102.268730095541
0.00058505595	104.063739052548
0.00059575135	105.820018909236
0.00060569615	107.606384355096
0.0006143275	109.378269307325
0.0006210825	111.16462977707
0.0006289633	112.96001691879
0.00064153505	114.735096536624
0.0006490406	116.526721735669
0.0006618	118.348805732484
0.00067193245	120.13892316879
0.0006800009	121.932056130573
0.0006914468	123.741729697452
0.0006978265	125.516436106688
0.0007103983	127.299975119427
0.00072109365	129.093859474522
0.0007319767	130.888868431529
0.0007407957	132.693650477707
0.00074792595	134.46064888535
0.0007589966	136.259608877389
0.00076912905	138.024726313694
0.0007781357	139.803000597134
0.0007890187	141.592182523885
0.00079915115	143.373472332803
0.0008087207	145.139714371019
0.00081979135	146.894869625796
0.000828798	148.69814888535
0.00083592825	150.454433718153
0.0008515022	152.228388734076
0.00085938305	153.970755374204
0.0008691402	155.721397292994
0.00087908505	157.466212181529
0.0008886546	159.22982683121
0.00089728595	160.947566679936
0.00090310275	162.690127388535
0.00091248465	164.419899482484
0.0009241182	166.164336186306
0.00093556415	167.891854100318
0.00094550895	169.612042197452
0.0009545156	171.349900477707
0.0009603324	173.080613057325
0.00097196595	174.768088176752
0.0009805973	176.522865246815
0.0009922309	178.271815286624
0.00100236335	179.981284832803
0.0010124958	181.71462977707
0.0010203766	183.409061504777
0.0010291956	185.086385350318
0.0010383899	186.806195262739
0.0010472089	188.46697352707
0.0010590301	190.18245919586
0.0010674738	191.881588375796
0.00108229725	193.591436106688
0.00109036565	195.305981289809
0.0010984341	196.991953622611
0.0011081913	198.660813097134
0.00111475865	200.337196457006
0.0011258293	202.022790605096
0.0011357741	203.669844745223
0.00114421785	205.357698049363
0.0011547256	206.992719944267
0.00116673445	208.648800756369
0.00117273885	210.302244227707
0.00118155785	211.96640625
0.00119544305	213.61477906051
0.0012005093	215.262584593949
0.00121251815	216.898736066879
0.00122433935	218.537519904459
0.00123259545	220.185514530255
0.00124047625	221.843282245223
0.00125079635	223.476239052548
0.00126111645	225.141152468153
0.00127293765	226.781628184713
0.00127931735	228.395785230892
0.00129395315	230.008245421975
0.0013001452	231.614316281847
0.00131027765	233.202906050955
0.001316845	234.773442476115
0.00132847855	236.341913813694
0.0013380481	237.924109275478
0.0013478053	239.520969347134
0.00135681195	241.066505772293
0.0013678826	242.638549960191
0.00137951615	244.13877388535
0.0013864588	245.671715764331
0.00139471485	247.195068670382
0.00140559785	248.697551751592
0.0014149798	250.209245621019
0.0014264257	251.709101313694
0.0014343065	253.189400875796
0.00144612775	254.677781648089
0.00145419615	256.161091759554
0.00146395335	257.603791799363
0.0014748364	259.062659235669
0.00148703285	260.480354299363
0.00149378785	261.905010947452
0.0015042956	263.309922372611
0.0015142404	264.634370023885
0.0015239976	265.986455015924
0.00153356715	267.34737758758
0.00154782765	268.607717953822
0.00155570845	269.943635549363
0.0015677173	271.203224522293
0.00157390935	272.447775676752
0.0015874193	273.693451433121
0.00159736415	274.903975915605
0.00160730895	276.086295780255
0.0016157527	277.265236863057
0.0016326401	278.419172969745
0.0016384569	279.549039609873
0.00165009045	280.660678742038
0.00166378805	281.739789012739
0.0016724194	282.790137340764
0.00168330245	283.812096934713
0.0016900574	284.790251791401
0.00170094045	285.796795382166
0.00171294925	286.708588773885
0.0017258963	287.611171377389
0.0017356535	288.559245621019
0.00174578595	289.39076433121
0.00175516785	290.264580015924
0.00176830255	291.120536425159
0.00177824735	291.937952826433
0.0017900686	292.732623407643
0.00180113925	293.503418590764
0.0018131481	294.252025278662
0.00182253	294.98522093949
0.0018343512	295.701681926752
0.00184692295	296.387315883758
0.0018568678	297.072566679936
0.0018643733	297.711574442675
0.0018760069	298.361111664013
0.0018902674	298.950487659236
0.00189833585	299.539674562102
0.0019094065	300.127169585987
0.0019221659	300.711843152866
0.0019336118	301.266814291401
0.00194224315	301.79133160828
0.00195500255	302.32919486465
0.0019670114	302.858409633758
0.0019743293	303.382548765924
0.001989528	303.890709593949
0.00199853465	304.389092356688
0.0020105435	304.85006468949
0.00201973775	305.251632165605
0.0020313713	305.690420979299
0.0020426296	306.119994028662
0.0020544508	306.503134952229
0.0020617687	306.912783638535
0.0020745281	307.296675955414
0.00208709985	307.662524880573
0.00209385485	307.986445063694
0.0021058637	308.371088773885
0.00211693435	308.722457205414
