-1.154995E-005	0.054398293
-1.085937E-005	0.044427144
-1.1225403E-005	0.046940068
-1.0735274E-005	0.040553689
-9.7854144E-006	0.040882356
6.5728428E-006	0.070220194
9.8695372E-005	0.32978755
0.00030151419	0.84350187
0.00056924016	1.5151824
0.00086012072	2.21794
0.0011524943	2.9554487
0.0014430928	3.6626028
0.0017297231	4.4022982
0.0020138054	5.0866159
0.0022919209	5.777123
0.0025660697	6.4234886
0.0028350162	7.0837449
0.0030986104	7.7253346
0.0033591866	8.3833505
0.0036131552	9.0120929
0.0038612896	9.6199624
0.004105312	10.179927
0.0043440148	10.745911
0.0045773296	11.310015
0.00480576	11.867164
0.0050301516	12.426323
0.0052519364	12.953049
0.0054734284	13.45802
0.0056924884	13.976815
0.0059102696	14.483494
0.0061261648	15.003999
0.0063419284	15.517677
0.0065554888	16.027743
0.0067684568	16.520317
0.0069804144	17.015117
0.0071920092	17.496024
0.0074020184	17.977172
0.0076111316	18.468439
0.0078198408	18.948396
0.0080256976	19.420211
0.0082319468	19.899413
0.0084361256	20.360692
0.0086422532	20.816806
0.008845482	21.284745
0.0090489304	21.750311
0.0092532104	22.22891
0.009458278	22.67849
0.0096621048	23.137334
0.009867754	23.580166
0.010072441	24.063532
0.010279573	24.504239
0.010485198	24.966844
0.010692882	25.418955
0.010900053	25.887591
0.011109914	26.326705
0.011319356	26.782051
0.011531569	27.24874
0.011742917	27.71173
0.011955017	28.161005
0.012166959	28.61597
0.012380627	29.059225
0.012594038	29.518144
0.012808075	29.970417
0.013022761	30.430955
0.013237339	30.88972
0.013452109	31.325985
0.01366749	31.772172
0.013883874	32.215005
0.014101065	32.654705
0.014316435	33.105091
0.014533372	33.55401
0.014750621	33.99501
0.014966806	34.428455
0.015182933	34.856051
0.015398909	35.287341
0.015615238	35.728725
0.015831926	36.159356
0.016048538	36.571149
0.016265562	36.992576
0.016482896	37.414732
0.016700693	37.844169
0.016919471	38.255379
0.017137188	38.685836
0.017354202	39.093273
0.017571934	39.49747
0.017790035	39.889356
0.01800791	40.310326
0.01822593	40.703864
0.018444539	41.126116
0.018665013	41.52299
0.018884275	41.923192
0.01910515	42.297432
0.019324648	42.721124
0.019544659	43.082253
0.019763733	43.497679
0.019985807	43.889823
0.020206466	44.281826
0.020427771	44.64552
0.0206478	45.029386
0.020870664	45.395939
0.021092033	45.786323
0.021314208	46.167187
0.021536806	46.553023
0.021760559	46.910742
0.021983833	47.268687
0.02220886	47.63427
0.022435844	47.997465
0.022662883	48.389199
0.02288949	48.750341
0.023117638	49.120922
0.023346937	49.484586
0.023578506	49.82228
0.023809616	50.186371
0.024041991	50.541513
0.02427419	50.89876
0.024506946	51.257177
0.024741826	51.59726
0.02497575	51.93525
0.02520896	52.272232
0.025443328	52.613886
0.02567785	52.958311
0.02591223	53.295162
0.026146648	53.615179
0.026382046	53.955881
0.026617288	54.267561
0.02685262	54.57677
0.027089298	54.89574
0.02732507	55.22602
0.027561505	55.527795
0.027798696	55.844604
0.028036258	56.129177
0.028273311	56.44254
0.028513491	56.730467
0.028752096	57.062217
0.02899185	57.354407
0.029231424	57.65099
0.02947402	57.922187
0.029714825	58.196066
0.029957516	58.474227
0.030200002	58.765316
0.030444939	59.055114
0.030688314	59.331944
0.030933614	59.59621
0.031178758	59.869452
0.031426258	60.133869
0.031673668	60.396982
0.031921041	60.67073
0.032170591	60.93224
0.032420146	61.176636
0.032669575	61.428
0.032922366	61.673684
0.03317478	61.937631
0.033429084	62.179939
0.03368495	62.443904
0.03394341	62.678806
0.034201081	62.904141
0.034461639	63.140765
0.034723632	63.361159
0.034988363	63.607848
0.035254774	63.829596
0.035521076	64.071851
0.03579129	64.287831
0.036062131	64.507348
0.036334994	64.732313
0.036608846	64.939934
0.036883948	65.158793
0.037160385	65.381346
0.037439558	65.594328
0.037720213	65.796616
0.038002946	65.98398
0.03828629	66.194174
0.038572104	66.382409
0.03885876	66.585235
0.039147694	66.777558
0.039436626	66.952225
0.039727778	67.129154
0.040020928	67.312139
0.040315476	67.467702
0.040612272	67.657598
0.040911032	67.824149
0.041210784	68.00527
0.041512708	68.156376
0.04181522	68.296399
0.042121412	68.45998
0.042428108	68.613104
0.042737228	68.750899
0.043048956	68.908593
0.043362052	69.039182
0.04367814	69.167669
0.043997684	69.288737
0.044318676	69.424336
0.044642924	69.556207
0.044970376	69.685104
0.045301348	69.795902
0.045633916	69.917609
0.045971088	70.01825
0.046312548	70.137694
0.046657696	70.230263
0.04700696	70.342801
0.0473607	70.430876
0.047719596	70.516588
0.048083224	70.600924
0.048453936	70.681987
0.048830692	70.771124
0.049215476	70.849164
0.049608344	70.90474
0.050011124	70.971859
0.050423212	71.022389
0.05084846	71.060247
0.051287464	71.120593
0.051745172	71.147884
