"pretvorenie[-],-"	"Napatie"
0.00012135086	0.54188125501298
0.00012453535	0.48959446410317
0.00012127075	0.49434781159078
0.00011672435	0.54188125501298
0.00011628373	0.56089463238185
0.00011786596	0.60129805457262
0.00011648401	0.70349497523001
0.00011337964	0.77004180231187
0.00011444114	0.74152174254934
0.00011848683	0.70824829755445
0.00011808627	0.73201503499253
0.00011259854	0.77004180231187
0.00010833253	0.7652884170795
0.00010833253	0.69398826767319
0.00011051561	0.5965447133758
0.00011189755	0.55614128489424
0.00011169727	0.62981810175356
0.00011131674	0.74627506487379
0.00011201772	0.7652884170795
0.0001134197	0.66309154674845
0.0001148417	0.57753133600692
0.00011574297	0.59179136588818
0.00011538246	0.65833816151608
0.0001140606	0.7130016198789
0.00011329953	0.77954844696076
0.00011291899	0.86748535031847
0.0001110764	0.92690213100574
0.00010853282	0.91264210112448
0.0001085929	0.85322532043721
0.00011135679	0.80093852323661
0.00011311927	0.74627506487379
0.00011229812	0.70824829755445
0.00011087612	0.67735157662971
0.00011005496	0.64883151686719
0.00011051561	0.63457148698592
0.00011225806	0.67735157662971
0.00011303916	0.77004180231187
0.00011153705	0.81995187544232
0.00010989473	0.77479512463631
0.00010997485	0.72726171266808
0.00011161716	0.73201503499253
0.00011398049	0.74152174254934
0.0001148417	0.72250832743572
0.00011283888	0.73201503499253
0.00011013507	0.81519855311787
0.00010903352	0.92690213100574
0.00010935397	0.94591554611937
0.00011099629	0.86748535031847
0.00011366004	0.81044523079343
0.00011518218	0.82945858299914
0.00011460136	0.8627319650861
0.00011418077	0.8437186128804
0.00011570291	0.79380847684202
0.00011808627	0.81519855311787
0.00011868711	0.89125208775655
0.00011648401	0.90551211763781
0.00011251843	0.8437186128804
0.00010841265	0.77004180231187
0.00010570884	0.70349497523001
0.00010620955	0.64407813163482
0.00010981462	0.67259819139734
0.00011410066	0.81044523079343
0.00011778585	0.92214880868129
0.00012139092	0.92214880868129
0.00012335368	0.88649870252418
0.00012205185	0.85797864276166
0.00012020926	0.81519855311787
0.00012083013	0.81995187544232
0.00012167132	0.91739542344893
0.00012024931	0.96017557600063
0.00011820644	0.85322532043721
0.00011684452	0.75102838719824
0.00011504198	0.80093852323661
0.00011315933	0.95542219076826
0.00011357992	1.0718791538885
0.00011624367	1.100399213651
0.00011706483	1.1241659510891
0.00011333958	1.1550626720138
0.00010919375	1.100399213651
0.00011091617	0.9934489580876
0.00011726511	0.9934489580876
0.00012087019	1.133672595738
0.00011856695	1.2952863096642
0.00011504198	1.3475731068648
0.00011496187	1.281026279783
0.00011636384	1.1384259809704
0.00011538246	1.0623724463317
0.00011349981	1.133672595738
0.00011414071	1.281026279783
0.00011632379	1.3095463395455
0.00011696469	1.1930894393332
0.00011738528	1.0124623102933
0.00011946821	0.88174538019973
0.00011978867	0.89600541008099
0.00011550263	1.0290990642447
0.00011017513	1.1384259809704
0.00010907358	1.1930894393332
0.00011169727	1.2263628214202
0.00011329953	1.2620129275773
0.00011165722	1.2715196351341
0.00010997485	1.2620129275773
0.0001115771	1.2121027915389
0.00011480164	1.1146592435323
0.00011602336	1.0528657387749
0.00011606342	1.0908925060942
0.00011778585	1.1740760242196
0.00011918782	1.1930894393332
0.00011688458	1.1503093496894
0.00011271871	1.0623724463317
0.00011059572	0.98394225053078
0.00011099629	0.96017557600063
0.00011217795	0.97918892820634
0.00011394043	0.97918892820634
0.00011672435	0.96968222064952
0.00011816638	1.0219690178501
0.00011648401	1.1289192734135
0.00011476159	1.1788294094519
0.00011652407	1.1645693795707
0.00011962844	1.1978427616576
0.00011950827	1.2857796650153
0.00011598331	1.2952863096642
0.00011299911	1.1693227018951
0.00011333958	1.0172156955257
0.00011550263	0.95542219076826
0.00011636384	1.0124623102933
0.00011606342	1.1503093496894
0.00011762562	1.2453762365338
0.00012056977	1.2311162066525
0.00012040954	1.1835827317764
0.00011706483	1.1598159943383
0.00011558274	1.1598159943383
0.00011722506	1.1883360541008
0.00011824649	1.2406228513014
0.00011714494	1.235869528977
0.0001153424	1.1550626720138
0.00011394043	1.1146592435323
0.00011357992	1.145555964457
0.00011468147	1.1883360541008
0.00011628373	1.2073494692144
0.00011554269	1.1835827317764
0.00011127668	1.145555964457
0.00010747132	1.1194125658567
0.00010915369	1.1051525359755
0.00011496187	1.0861391837698
0.00011946821	1.0718791538885
0.00012072999	1.1099059212078
0.00012077005	1.2168561767713
0.00012000898	1.3570798144216
0.00011672435	1.4640300699851
0.00011135679	1.4782900998663
0.0001084527	1.3784698277896
0.000110796	1.2762729574585
0.00011518218	1.304793017221
0.00011742534	1.4355100102225
0.00011848683	1.5044334984666
0.00012068993	1.4640300699851
0.00012283295	1.4022365652277
0.00012193168	1.3570798144216
0.00011808627	1.3095463395455
0.00011444114	1.2905329873398
0.00011295905	1.3665865219785
0.00011193761	1.5329535582291
0.00011021519	1.6731771958795
0.00011037541	1.6541638436738
0.00011398049	1.5186935283479
0.00011680446	1.4260033026657
0.00011398049	1.4307566249902
0.00010837259	1.5234468506723
0.00010648994	1.6541638436738
0.0001096544	1.7325939765668
0.00011398049	1.6731771958795
0.00011726511	1.5329535582291
0.00012077005	1.4307566249902
0.00012351391	1.3713398443029
0.00012024931	1.3238063694267
0.00011127668	1.2857796650153
0.00010550856	1.2762729574585
0.00010719093	1.3190530471023
0.00010997485	1.4355100102225
0.00010935397	1.5567202956672
0.0001096544	1.5614736179917
0.00011390037	1.4640300699851
0.00011786596	1.4212499803413
0.00011710489	1.5091868207911
0.00011402054	1.5947470000786
0.00011295905	1.5377068805536
0.00011386032	1.3974832429032
0.00011428091	1.3570798144216
0.00011414071	1.4687833923095
0.00011492181	1.6066303687977
0.00011636384	1.6731771958795
0.00011550263	1.6351504285602
0.00011201772	1.5472135881104
0.00011095623	1.5329535582291
0.0001156228	1.5709803255485
0.00012135086	1.5186935283479
0.00012249247	1.4117432727845
0.00012177146	1.4260033026657
0.00012389445	1.5519669104348
0.00012647808	1.6684238735551
0.00012487583	1.7421006841236
0.0001201692	1.7611140992372
0.00011660418	1.6969439333176
0.00011624367	1.5472135881104
0.00011652407	1.4022365652277
0.00011464142	1.3618331367461
0.00011311927	1.4355100102225
0.00011464142	1.5329535582291
0.00011570291	1.599500385311
0.00011329953	1.6256437839113
0.00011025524	1.61138375403
0.0001100149	1.5899936777542
0.0001110764	1.61138375403
0.00011239826	1.6684238735551
0.00011488176	1.7112039631989
0.00011668429	1.6874372257608
0.00011418077	1.6303971062358
0.0001092338	1.5852403554297
0.00010769163	1.61138375403
0.00011197767	1.6826839034363
0.00011872717	1.7563607140049
0.00012221208	1.7848807737674
0.00011970855	1.7563607140049
0.00011357992	1.6874372257608
0.00010883324	1.6351504285602
0.00010985468	1.6351504285602
0.00011648401	1.7016972556421
0.00012283295	1.7706207438861
0.0001231534	1.7563607140049
0.00011848683	1.6969439333176
0.00011432097	1.7016972556421
0.0001140606	1.7943874813242
0.0001164039	1.8442976173626
0.00011722506	1.7848807737674
0.00011512209	1.6969439333176
0.00011410066	1.6494104584415
0.00011648401	1.6541638436738
0.00011754551	1.7112039631989
0.00011410066	1.7848807737674
0.00011135679	1.7848807737674
0.00011402054	1.7516073916804
0.000118607	1.7848807737674
0.00011978867	1.8633109695683
0.00011762562	1.8680642918927
0.0001156228	1.803894188881
0.00011598331	1.746854069356
0.00011808627	1.7230873319179
0.00011988881	1.7325939765668
0.00012064988	1.7753741291185
0.00012091024	1.8395442321302
0.00012060982	1.8965844145632
0.00012000898	1.9060910592121
0.00012072999	1.8538042620115
0.00012323352	1.7563607140049
0.00012495594	1.6731771958795
0.00012359402	1.6589171659983
0.00012052971	1.6921905480852
0.00011880728	1.7421006841236
0.00011910771	1.7801274514429
0.00011884734	1.7896341589998
0.00011700475	1.803894188881
0.00011570291	1.8728176771251
0.00011558274	1.9488711488559
0.00011444114	1.9560011952504
0.00011295905	1.9060910592121
0.00011452125	1.8728176771251
0.00011714494	1.8633109695683
0.00011578303	1.8538042620115
0.00011315933	1.8633109695683
0.00011526229	1.8965844145632
0.00011922788	1.9203510890933
0.00011844678	1.8870777070064
0.00011504198	1.8181542187623
0.00011578303	1.803894188881
0.00012008909	1.8965844145632
0.00012291306	2.0463147597704
0.00012381433	2.1627716599827
0.00012437512	2.2079284107887
0.00012365411	2.2126817960211
0.0001212307	2.1841617362586
0.00011910771	2.0914715105764
0.00011824649	1.9940279625698
0.00011864706	1.9607545175749
0.00012012914	1.9987812848942
0.00012052971	2.0819648030196
0.0001188874	2.1247448926634
0.0001178259	2.0653281119761
0.00011778585	1.9987812848942
0.00011582308	2.0225480223323
0.00011279882	2.0914715105764
0.00011271871	2.0819648030196
0.00011504198	1.9987812848942
0.00011664424	1.9060910592121
0.00011710489	1.9013377368876
0.00011750545	2.0510680820948
0.00011726511	2.22218844067
0.00011518218	2.2412018557836
0.00011217795	2.1627716599827
0.00011059572	2.1199915703389
0.00011165722	2.0819648030196
0.00011452125	2.0368080522136
0.00011808627	2.0962248329008
0.00012163126	2.2697219155461
0.00012413478	2.4051922308721
0.00012463549	2.3433987261146
0.00012327357	2.1390049225446
0.00012171137	1.9702612251317
0.00012127075	1.9797679326885
0.00012048965	2.1152382480145
0.00011770573	2.1722783675395
0.00011526229	2.1009782181332
0.00011624367	2.0510680820948
0.00011884734	2.1104848627821
0.0001193881	2.2174351183455
0.00011894748	2.3243853739089
0.00012064988	2.4004389085476
0.00012335368	2.4170755995911
0.00012335368	2.3529054336715
0.00012060982	2.2602152079893
0.00011812632	2.2269418259023
0.00011684452	2.2792286231029
0.00011590319	2.3719187858772
0.00011480164	2.4455956593536
0.00011488176	2.4408423370292
0.00011754551	2.381425493434
0.00012099036	2.3624121412283
0.00012181151	2.4051922308721
0.00012004903	2.4313356294724
0.00011786596	2.4099455531965
0.00011550263	2.4004389085476
0.00011287894	2.3719187858772
0.00011243832	2.2792286231029
0.00011636384	2.1936683809075
0.00012111053	2.1675249823072
0.00012064988	2.1722783675395
0.00011598331	2.1627716599827
0.00011414071	2.177031689864
0.00011606342	2.2507085633404
0.00011578303	2.3529054336715
0.00011259854	2.4551023669104
0.00011386032	2.5477925296847
0.00012131081	2.5477925296847
0.000126418	2.4646090115593
0.00012491588	2.4503489816781
0.00012271278	2.5382858850358
0.00012381433	2.5810659746796
0.00012429501	2.552545914917
0.0001209503	2.552545914917
0.00011758556	2.5715592671227
0.0001193881	2.5763126523551
0.00012339374	2.5763126523551
0.00012205185	2.5335324998034
0.00011538246	2.3956855233153
0.00011165722	2.245955178108
0.00011366004	2.2031750884643
0.00011550263	2.2269418259023
0.00011500193	2.2269418259023
0.00011644396	2.2412018557836
0.00011958838	2.3766721711095
0.00011946821	2.5572992372415
0.00011700475	2.6000793268853
0.00011660418	2.5264025163167
0.00011710489	2.5026357788787
0.00011542252	2.5620525595659
0.00011386032	2.6095860344421
0.00011620362	2.5953260045608
0.00012068993	2.6000793268853
0.0001223723	2.6737562003617
0.00012024931	2.7260429975623
0.00011856695	2.688016230243
0.00011978867	2.6285993866478
0.00012171137	2.6499894629236
0.0001226527	2.6737562003617
0.00012433507	2.6238460643234
0.00012617766	2.5264025163167
0.00012495594	2.4503489816781
0.00012115058	2.4051922308721
0.00011922788	2.4408423370292
0.00012107047	2.5620525595659
0.00012453535	2.6832628450106
0.00012605749	2.7022762601242
0.00012429501	2.6499894629236
0.00012181151	2.6428594165291
0.00012064988	2.7212896123299
0.00011876723	2.7854597782496
0.00011504198	2.7307963198868
0.00011480164	2.6048327121176
0.00012107047	2.5620525595659
0.00012663831	2.6381060942046
0.00012483577	2.7117829047731
0.0001196685	2.7260429975623
0.00011794607	2.7070295824487
0.00011978867	2.6737562003617
0.00012155115	2.6594961704805
0.00012155115	2.6975228748919
0.00012119064	2.7616930408115
0.00012127075	2.8329931902178
0.0001201692	2.8781500039317
0.00011970855	2.8520066053315
0.00012437512	2.8329931902178
0.00013080418	2.8781500039317
0.00013138499	2.9304368011323
0.0001269187	2.9779702131006
0.00012327357	2.9874769206574
0.0001220118	2.9446968310136
0.0001226527	2.8781500039317
0.00012491588	2.8092265156877
0.00012735932	2.7212896123299
0.00012802026	2.6594961704805
0.00012531645	2.7070295824487
0.00012004903	2.8971633561375
0.00011594325	3.1253238971456
0.00011624367	3.2108840764331
0.00011922788	3.0991804985453
0.00012004903	2.9399434457812
0.00011828655	2.8520066053315
0.00011884734	2.8567599276559
0.00012205185	2.9114233860187
0.00012221208	2.9779702131006
0.00011930799	3.0231269639066
0.00011844678	3.0088669340253
0.00011856695	2.9304368011323
0.00011586314	2.8472532200991
0.0001123582	2.8234865455689
0.00011213789	2.8520066053315
0.00011518218	2.9114233860187
0.00011884734	2.9684635055438
0.00012119064	3.0136203192577
0.00012233225	3.0231269639066
0.00012351391	3.0088669340253
0.0001239345	3.0278803491389
0.00012177146	3.0754137611072
0.00011902759	3.1039338208697
0.00011982872	3.0991804985453
0.00012365411	3.084920468664
0.00012543662	3.0754137611072
0.00012409473	3.0421403790202
0.00012253253	2.9684635055438
0.00012087019	2.9256834159
0.00011840672	2.9399434457812
0.00011726511	2.9542034756625
0.00011824649	2.9732168907761
0.00011876723	3.0278803491389
0.00011652407	3.084920468664
0.0001126386	3.1443372493513
0.00011091617	3.1966240465519
0.00011382026	3.1871173389951
0.00011864706	3.1395839270268
0.00012091024	3.0991804985453
0.00011918782	3.0706604387827
0.00011710489	3.0468937013447
0.00011790601	3.0278803491389
0.0001196685	3.0326336714634
0.000118607	3.0754137611072
0.00011636384	3.1205705748211
0.00011664424	3.0991804985453
0.00011856695	3.0373869937878
0.00011970855	2.9779702131006
0.00012083013	3.0326336714634
0.00012323352	3.2156374616655
0.0001257771	3.3534844381537
0.00012547667	3.2845609499096
0.00012143098	3.1253238971456
0.00011766568	3.0468937013447
0.00011884734	3.0516470236691
0.0001227929	3.0706604387827
0.00012373422	3.1443372493513
0.00012127075	3.2845609499096
0.00011910771	3.3867578202406
0.000118607	3.3582377604781
0.00011954833	3.2607942124715
0.00012221208	3.1871173389951
0.00012437512	3.1538439569081
0.0001223723	3.1443372493513
0.00011894748	3.1538439569081
0.00012119064	3.1395839270268
0.00012860107	3.1158171895887
0.00013236638	3.1253238971456
0.00012884141	3.13007721947
0.00012303323	3.1039338208697
0.00011954833	3.1585972792325
0.00011898754	3.2798075646772
0.00012091024	3.3439777305968
0.00012445524	3.3392244082724
0.00012749952	3.3629910828026
0.00012806031	3.3962645277974
0.00012633789	3.4105245576787
0.0001242149	3.4342912951168
0.00012377428	3.5127214280097
0.00012553676	3.5768915939294
0.00012741941	3.5317348431234
0.0001269187	3.4057712353543
0.00012425495	3.322587654321
0.00012181151	3.3677444680349
0.00011996892	3.4604346937171
0.00011762562	3.4889547534796
0.00011664424	3.4105245576787
0.00011982872	3.3320943618778
0.0001239345	3.3772511126838
0.00012233225	3.4889547534796
0.00011570291	3.5507481953291
0.00011217795	3.5650082252104
0.00011546257	3.595905009043
0.00012012914	3.6149183612487
0.00012099036	3.5721382716049
0.00012052971	3.4556813084847
0.00012295312	3.3724977903594
0.000126418	3.4295379098844
0.0001271991	3.5768915939294
0.00012609755	3.6481917433357
0.00012585721	3.62917839113
0.00012629783	3.6434384210112
0.00012617766	3.7218686168121
0.00012667837	3.7551419988991
0.0001287613	3.6885951718173
0.00012962251	3.5816449162538
0.0001265582	3.5364881654478
0.00012163126	3.5507481953291
0.00011906765	3.5911516238106
0.00012012914	3.6386850986868
0.00012323352	3.6719584807738
0.00012609755	3.6672051584493
0.00012703887	3.6672051584493
0.00012663831	3.7028552016985
0.00012675848	3.7551419988991
0.00012757964	3.8098054572619
0.0001279802	3.8383255170245
0.00012715904	3.8430789022568
0.00012335368	3.8478322245813
0.00011700475	3.8811056695762
0.00011480164	3.9001190217819
0.00012151109	3.8525855469057
0.00013178556	3.7503886765747
0.00013739345	3.7076085869309
0.00013731334	3.7361286466934
0.00013535058	3.731375324369
0.00013314747	3.6672051584493
0.00013068401	3.6339317134544
0.00012830065	3.6624517732169
0.0001261376	3.731375324369
0.00012373422	3.788415443894
0.00012115058	3.8098054572619
0.00012008909	3.8430789022568
0.00012205185	3.9096257293387
0.00012511617	3.9262624203822
0.00012553676	3.8145588424943
0.00012409473	3.6814651883306
0.0001242149	3.6672051584493
0.0001261376	3.7503886765747
0.00012794014	3.8050521349375
0.00012757964	3.7694020287804
0.00012389445	3.7266219391366
0.00011982872	3.7408819690178
0.00012032943	3.7694020287804
0.00012413478	3.7836620586616
0.0001257771	3.8098054572619
0.00012491588	3.8430789022568
0.000124996	3.8620922544625
0.0001257771	3.9262624203822
0.00012459543	4.03796599827
0.00012257259	4.0950061177951
0.00012405467	4.1092661476763
0.00012872124	4.1330328851144
0.00012938217	4.1377862074389
0.0001234338	4.0997595030274
0.00011856695	4.0522260281513
0.00012004903	3.9975625697885
0.00012221208	3.9547824801447
0.00012020926	3.9785492175828
0.00011812632	4.0759927655894
0.00012115058	4.1686829912715
0.00012715904	4.1876963434772
0.0001295424	4.1876963434772
0.00012605749	4.2399831406778
0.00012087019	4.3089066289219
0.00011864706	4.3136599512464
0.00012056977	4.2399831406778
0.00012483577	4.173436313596
0.00012786003	4.1924496658017
0.00012723916	4.2851398914838
0.00012449529	4.3707001336793
0.00012213196	4.365946748447
0.00012181151	4.2851398914838
0.00012389445	4.2114630809153
0.00012659825	4.206709695683
0.00012826059	4.2209697884721
0.00012888147	4.2257231107966
0.00012822054	4.2756332468349
0.00012659825	4.3825834394904
0.00012637794	4.4253635920422
0.00012912181	4.33267336636
0.00013264677	4.1924496658017
0.00013404874	4.1140195329087
0.0001339486	4.1187728552332
0.00013476976	4.1829430211528
0.00013547075	4.2352298183534
0.00013268683	4.230476433121
0.00012647808	4.1686829912715
0.0001226527	4.1544229613903
0.00012651814	4.2447364630023
0.0001340888	4.3920901470473
0.00013621179	4.4824037115672
0.0001317455	4.4776503263348
0.00012757964	4.4491302665723
0.00012637794	4.4586369741291
0.00012515622	4.4824037115672
0.00012283295	4.5037937249351
0.0001227929	4.5418204922545
0.00012671842	4.5655872296925
0.0001303235	4.5275604623732
0.00012840079	4.4919103562161
0.00012409473	4.5513271998113
0.0001247156	4.6440174254934
0.00012962251	4.672537485256
0.00013158528	4.6582774553747
0.00012970262	4.6630307776991
0.00012920192	4.6535240701423
0.00012994296	4.5418204922545
0.00012699882	4.3374266886844
0.00012131081	4.1686829912715
0.00011906765	4.1686829912715
0.00012163126	4.3279199811276
0.00012479572	4.5037937249351
0.00012629783	4.5893539671306
0.00012703887	4.6440174254934
0.00012723916	4.7010575450185
0.00012637794	4.7010575450185
0.00012539656	4.6392640402611
0.00012605749	4.5655872296925
0.00012794014	4.4824037115672
0.00012840079	4.4111035621609
0.000126418	4.4158568844853
0.00012483577	4.5228071400487
0.00012557682	4.6487707478179
0.00012647808	4.7010575450185
0.00012637794	4.6915508374617
0.00012786003	4.6915508374617
0.00013130488	4.7010575450185
0.00013244649	4.7010575450185
0.00012938217	4.672537485256
0.00012523634	4.6487707478179
0.00012359402	4.6582774553747
0.00012441518	4.6630307776991
0.00012527639	4.6154973657309
0.00012491588	4.6107439804986
0.0001253565	4.7105642525753
0.00012810037	4.8175144452308
0.00013060389	4.8436578438311
0.00013080418	4.8270211527876
0.00012994296	4.8626712589447
0.00012950234	4.9387247306755
0.00012966257	4.9838815443894
0.00012942223	4.9696215145081
0.000126418	4.9648681292758
0.00012189163	4.979128159157
0.00012064988	4.9244647007942
0.0001227929	4.774734355587
0.00012401462	4.6487707478179
0.00012515622	4.6535240701423
0.00012946229	4.7794877408194
0.00013404874	4.933971408351
0.00013412886	5.0028948965951
0.00013108457	4.933971408351
0.00012860107	4.8222678304632
0.00012675848	4.7557210033813
0.00012589727	4.7319542659432
0.00012711899	4.7557210033813
0.00012794014	4.8531645513879
0.0001261376	4.9886348667139
0.00012581715	5.0908317999528
0.00012970262	5.1288585043642
0.00013338781	5.138365211921
0.00013248654	5.1241051820398
0.00012852096	5.0765717071636
0.00012547667	5.0266616340332
0.0001257771	5.0551816937957
0.00012781997	5.1763919792404
0.00012802026	5.2785888495714
0.00012629783	5.2500687898089
0.00012629783	5.1336118895966
0.00012942223	5.0908317999528
0.00013354804	5.1668852716836
0.00013547075	5.2595754973657
0.00013216609	5.2358087599277
0.00012425495	5.114598474483
0.00011794607	5.0361682786821
0.00011832661	5.0646884013525
0.00012275284	5.1526252418023
0.00012553676	5.273835527247
0.00012625777	5.376032397578
0.00012856102	5.376032397578
0.00013276694	5.3094856334041
0.00013527046	5.2453154674845
0.0001340888	5.2072887001651
0.00013126482	5.1668852716836
0.00012970262	5.1668852716836
0.00013068401	5.2310554376032
0.00013256666	5.3237456632854
0.00013142505	5.3807857828104
0.00012647808	5.3570190453723
0.00012303323	5.2690822049225
0.00012463549	5.2167954077219
0.00012765975	5.24056214516
0.00012852096	5.2976022646851
0.00012761969	5.3380056931666
0.00012601744	5.3427590154911
0.00012547667	5.3665257529292
0.0001287613	5.4306959188488
0.00013464959	5.4592159786113
0.00013665241	5.421189211292
0.0001317455	5.3570190453723
0.00012621772	5.3237456632854
0.00012675848	5.3427590154911
0.00013036356	5.3855391051349
0.00013092434	5.3950458126917
0.00012920192	5.3617723676968
0.00012994296	5.3380056931666
0.00013362815	5.376032397578
0.00013597145	5.4639693009357
0.00013440925	5.5423994967366
0.00013212604	5.5994396162617
0.00013260671	5.6232063536998
0.0001333077	5.6279596760242
0.00013040361	5.613699646143
0.00012647808	5.5851795863804
0.00012659825	5.580426264056
0.00013040361	5.5519061413856
0.000132807	5.4306959188488
0.00013162533	5.3142389557286
0.00013052378	5.3617723676968
0.00013190573	5.5376461115043
0.00013268683	5.682623134387
0.00013112463	5.7444166391445
0.00013014324	5.7254032240308
0.00013154522	5.637466383581
0.00013318753	5.5709195564992
0.00013244649	5.5946862939372
0.00012994296	5.6469730282299
0.00012912181	5.6279596760242
0.00013056384	5.5709195564992
0.00013138499	5.580426264056
0.0001317455	5.613699646143
0.00013432914	5.6041929385861
0.00013699289	5.5709195564992
0.00013625185	5.5899329087049
0.00013272688	5.682623134387
0.00012982279	5.8133401273885
0.00012962251	5.9155369977196
0.00013024339	5.9297970276009
0.00012802026	5.8561202170323
0.00012433507	5.7539232837934
0.00012449529	5.7063898718251
0.00012822054	5.7396632539121
0.00013036356	5.8276001572698
0.00012942223	5.8965236455139
0.00012810037	5.8917702602815
0.00012723916	5.8085867421562
0.00012445524	5.7206499017064
0.00012111053	5.7349099315876
0.00012257259	5.9012769678383
0.00012896158	6.079527372808
0.00013248654	6.124684186522
0.00012872124	6.0462539907211
0.00012405467	5.9345504128332
0.00012625777	5.8561202170323
0.00013284705	5.8228467720374
0.00013617173	5.8276001572698
0.00013456948	5.8418601871511
0.0001325266	5.8656269245891
0.00013206595	5.8870169379571
0.00013126482	5.8917702602815
0.00012978274	5.9060302901628
0.00013040361	5.9107836753951
0.00013296722	5.8608735393568
0.00013296722	5.8085867421562
0.00012942223	5.8561202170323
0.00012753958	5.9488104427145
0.00013056384	5.9393037351577
0.0001335881	5.8561202170323
0.00013186567	5.8656269245891
0.00012892152	5.9915905323583
0.00013024339	6.0510073130455
0.00013326764	5.9297970276009
0.00013228626	5.7990800975073
0.00012852096	5.875133569238
0.00012727921	6.0985407879217
0.0001279802	6.2102443658096
0.00012543662	6.1389442164032
0.00012143098	6.0700207281592
0.0001234338	6.1199308012896
0.00013044367	6.1722175984902
0.00013306736	6.0985407879217
0.00013014324	5.9725771172446
0.00013048372	5.9155369977196
0.00013597145	5.9297970276009
0.0001389156	6.0272405756074
0.00013719317	6.2054910434851
0.00013755368	6.3528448533459
0.00014201997	6.3171943068334
0.00014390262	6.1674642761658
0.00013861517	6.0700207281592
0.00013092434	6.0605140206023
0.00012892152	6.0937874026893
0.00013292716	6.1627108909334
0.00013559092	6.2458944090587
0.00013428908	6.3171943068334
0.00013318753	6.3623514979948
