deformacia,napatie
5.90476190474e-06,-0.315085449841
8.3892339544e-06,-0.24590201035
0.0,-0.0203038355892
3.14699792931e-07,1.00240790207
3.38799171842e-05,7.10935051752
6.93084886128e-05,13.4817470143
8.29813664596e-05,16.5822181529
9.04430641822e-05,17.7169769108
9.32339544513e-05,18.7765364252
9.78964803312e-05,19.7375845939
0.000107221532091,20.966343551
0.000123072463768,23.6261445064
0.000134575569358,26.9213833599
0.000156016563147,30.2121078822
0.000170931677019,33.3185947452
0.000183677018633,36.2603960987
0.000198906832298,38.9322292994
0.000206989648033,41.5123208599
0.000222525879917,43.7006230096
0.000239925465838,45.8806528662
0.000248629399586,48.0057882166
0.000253606625259,49.9948128981
0.000263859213251,51.9184136146
0.00028281573499,53.870589172
0.000287792960663,55.62875
0.000297424430642,57.519263535
0.000315453416149,59.7195979299
0.000332546583851,62.7584056529
0.000343113871636,66.0506349522
0.000361449275362,69.1157623408
0.000382583850932,72.0650816083
0.000396877846791,74.797076035
0.0004086873706,77.3155035828
0.000422360248447,79.7030851911
0.000435105590062,81.8883777866
0.000451577639752,84.0014808917
0.000463693581781,85.961928742
0.000475817805383,87.8404100318
0.000477060041408,89.790330414
0.000498194616977,91.680843949
0.000508140786749,93.667611465
0.000520571428571,95.9401373408
0.000534244306418,98.6871715764
0.000561598343685,101.775609076
0.000571229813665,104.725682723
0.000597648033126,107.499787022
0.000620952380952,110.224261545
0.000631213250518,112.814880573
0.00064582194617,115.255853901
0.000657631469979,117.533642516
0.000679072463768,119.698632564
0.000692124223602,121.889944268
0.000698028985507,123.924838774
0.00071481573499,125.917623408
0.000729424430642,127.951015127
0.000747138716356,129.873111067
0.000762360248447,131.97718949
0.000778211180124,134.745278662
0.000799966873706,137.891622213
0.000814890269151,141.065788217
0.00084783436853,144.178292197
0.000865855072464,146.818542994
0.000874559006211,149.427209395
0.000882948240166,151.808773885
0.000909060041408,154.044452627
0.000918376811594,156.172595541
0.000935163561077,158.178162818
0.000955983436853,160.130338376
0.000958161490683,162.017091959
0.000973391304348,163.894068471
0.000986443064182,165.87482086
0.000989863354037,167.766084793
0.0010162815735,170.025075637
0.00103399585921,172.43897492
0.00103958592133,175.269480494
0.0010666252588,178.554942277
0.00108806625259,181.79227508
0.00110391718426,184.825067675
0.00112660869565,187.638276274
0.00114462939959,190.081504777
0.00115457556936,192.332223328
0.00116887784679,194.497213376
0.00117850931677,196.321550557
0.00119808695652,198.147392516
0.00121642236025,200.016102707
0.00122388405797,201.759215764
0.00123475776398,203.618909236
0.00124688198758,205.782384554
0.00126117598344,208.391042994
0.00128479503106,211.149363057
0.00130562318841,213.965585191
0.00132675776398,216.684792994
0.00134633540373,219.312261146
0.00136777639752,222.019446656
0.00138207867495,224.433339968
0.00139855072464,226.769028662
0.00141408695652,229.075398089
0.00142962318841,231.287002389
0.0014408115942,233.373785828
0.00145946169772,235.463594745
0.00147220703934,237.628582803
0.00149178467909,240.108658439
0.00151260455487,243.359514331
0.00153746583851,246.613395701
0.001554873706,249.625895701
0.0015660621118,252.436086783
0.00159527950311,254.897372611
0.00161267908903,257.209753185
0.00162697308489,259.269466561
0.0016387826087,261.182523885
0.00165867494824,263.089589968
0.001668,264.964311306
0.00168571428571,266.724721338
0.00170094409938,268.513714172
0.00171555279503,270.347074045
0.00173108902692,272.422591561
0.00174973913043,275.191421178
0.00177025258799,278.359574045
0.00179666252588,281.607444268
0.00181655486542,284.593610669
0.00183147826087,287.374482484
0.00185602484472,290.017734873
0.00187063354037,292.440664809
0.0019001573499,294.664311306
0.00191010351967,296.780414013
0.00192689026915,298.795003981
0.00193807867495,300.632882166
0.00196542443064,302.33915207
0.00197847619048,304.084534236
0.0019918426501,306.07205414
0.00201328364389,308.602507962
0.00204125879917,311.483399682
0.00207326708075,314.242476115
0.00210963146998,316.533797771
0.0021332505176,318.124263535
0.0021835942029,319.568093153
0.00223114699793,322.263992834
0.00229951966874,325.063654459
0.00236572256729,327.946058917
0.00243440165631,330.522392516
0.00251644720497,330.983359873
0.00265568530021,324.458300159
0.00296864596273,325.527647293
0.00334905175983,331.15406051
0.00372044720497,331.627826433
0.00416269151139,329.250756369
0.00474666666667,324.720003981
0.00546707246377,332.936285828
0.0062229068323,331.310469745
0.00706918426501,331.855672771
0.00807706832298,330.726930732
0.00925464182195,336.114968153
0.0103849772257,350.635210987
0.0113540207039,358.250656847
0.012244115942,364.729080414
0.0130565134576,370.241202229
0.01381763147,374.834375
0.0145116190476,378.811683917
0.0151763975155,382.452070064
0.0157954865424,385.732285032
0.0163946832298,388.614669586
0.0169600082816,391.255672771
0.017494252588,393.738753981
0.0180157598344,395.903742038
0.0185189233954,397.93714172
0.0190174244306,399.649422771
0.0194975900621,400.663873408
0.019992057971,402.731090764
0.0204771925466,405.631548567
0.020952389234,407.91986465
0.0214251014493,409.923925159
0.0218841325052,411.882862261
0.0223518674948,413.907225318
0.0228056231884,415.955672771
0.0232621697723,417.619824841
0.023726484472,419.422352707
0.0241848944099,421.302348726
0.0246457971014,422.980792197
0.0251088695652,424.839729299
0.025561068323,426.743013535
0.0260331511387,428.586902866
0.0264974658385,430.648865446
0.0269757763975,432.677746815
0.0274786252588,434.586305732
0.027975884058,436.571576433
0.0284911718427,438.695203025
0.029031320911,440.699263535
0.0295727204969,442.72665207
0.0301408364389,444.753264331
0.0307223188406,446.775378185
0.0313174824017,448.857663217
0.0319315942029,450.869247611
0.0325593871636,452.939470541
0.033208,455.089430732
0.0338827246377,457.177707006
0.0345720496894,459.238176752
0.0352896563147,461.314430732
0.0360290269151,463.456867038
0.0368031966874,465.546656051
0.0375857639752,467.640963376
0.0384077929607,469.857085987
0.0392534492754,471.676154459
0.0401367122153,473.870481688
0.0410355113872,475.867018312
0.0419740869565,477.956807325
0.0429456066253,479.859355096
0.0439522484472,481.891242038
0.0450033374741,483.939669586
0.0460954451346,485.942993631
0.047234484472,487.933519108
0.0484328861284,489.822531847
0.0496726128364,491.782981688
0.0509630062112,493.667476115
0.0523211511387,495.428642516
0.0537283975155,497.186803344
0.0551999751553,498.905115446
0.0567427329193,500.603105096
0.0583569606625,502.004080414
0.0600457805383,503.429100318
0.0618020455487,504.810509554
0.0636596273292,505.970083599
0.0656064016563,507.112360669
0.0676628819876,508.015505573
0.0698287701863,508.720123408
0.0721136811594,509.225477707
0.0745431055901,509.285628981
0.0771269979296,509.082583599
0.0798877267081,507.971138535
0.0828560662526,505.324880573
0.0860733416149,499.572870223
0.089629689441,488.232802548
0.0937187246377,468.508757962
0.0986254409938,434.789351115
0.104893722567,369.315505573
